loan_id,age,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default,"('Aadhar',)","('Driving',)","('PAN',)","('Passport',)","('VoterID',)"
3114,26,595896,763068,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3119,44,532188,742680,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3120,24,640836,795240,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3125,27,737364,952392,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3126,30,859476,1032000,3,2,0,1,1.0,0.0,0.0,0.0,0.0
3127,30,580188,794400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3131,41,784584,988152,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3137,27,711840,903840,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3138,28,622536,807840,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3150,31,592464,868584,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3162,32,627636,798096,3,3,0,1,1.0,0.0,0.0,0.0,0.0
3166,35,603636,825144,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3168,24,661908,799212,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3172,27,689532,799476,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3174,41,600936,763860,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3176,42,645756,829968,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3178,30,830028,1064400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3181,27,635496,790560,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3191,30,698556,863832,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3192,37,778584,924000,3,0,0,1,1.0,0.0,0.0,0.0,0.0
3197,41,484728,912696,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3201,30,615624,807840,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3203,41,461268,763200,5,3,0,1,1.0,0.0,0.0,0.0,0.0
3205,24,791784,903360,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3208,27,624936,841476,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3211,40,559272,702348,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3224,27,496728,697440,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3226,41,474912,668484,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3228,41,577788,761424,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3234,37,699108,806376,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3237,28,767364,923880,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3238,27,651108,809940,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3239,32,544188,724788,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3244,43,568188,761040,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3245,29,612936,852000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3246,37,631224,760920,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3249,27,814428,1080000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3257,32,834204,1072908,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3259,46,677508,844704,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3270,32,687756,925320,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3273,39,614400,709740,4,0,0,1,1.0,0.0,0.0,0.0,0.0
3280,32,429408,763116,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3285,26,536988,742920,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3290,34,621636,811800,5,2,0,1,1.0,0.0,0.0,0.0,0.0
3296,43,621636,817332,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3298,43,747756,842472,6,3,0,1,1.0,0.0,0.0,0.0,0.0
3299,40,675600,840000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3304,38,563388,761736,5,3,0,1,1.0,0.0,0.0,0.0,0.0
3305,34,734556,894000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3306,34,624936,733476,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3308,36,580188,811200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3310,48,590556,782580,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3314,28,687108,889920,3,2,0,1,1.0,0.0,0.0,0.0,0.0
3315,28,655404,819576,3,0,0,1,1.0,0.0,0.0,0.0,0.0
3319,34,700956,860472,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3325,41,508728,715020,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3326,33,603636,816000,3,2,0,1,1.0,0.0,0.0,0.0,0.0
3329,36,645636,796440,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3342,41,573276,800400,5,0,0,1,1.0,0.0,0.0,0.0,0.0
3348,42,802584,914868,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3349,43,467700,790728,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3351,34,507864,1070520,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3352,28,609636,761256,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3354,28,820584,960000,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3357,24,666492,874800,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3359,32,675108,773604,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3365,35,713676,1008000,3,3,0,1,1.0,0.0,0.0,0.0,0.0
3367,26,603636,784548,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3379,36,544188,742500,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3380,34,565740,736800,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3388,25,624936,762000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3392,44,461268,628440,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3393,44,637332,853176,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3395,24,734556,902544,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3396,29,770028,1078068,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3399,25,619296,752544,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3402,34,604188,834600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3416,47,630936,980520,4,4,0,1,1.0,0.0,0.0,0.0,0.0
3417,36,639636,827412,6,0,0,1,1.0,0.0,0.0,0.0,0.0
3420,43,840276,1078800,3,2,0,1,1.0,0.0,0.0,0.0,0.0
3423,23,661908,821280,3,3,0,1,1.0,0.0,0.0,0.0,0.0
3425,44,855576,1026000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3430,28,454068,747180,3,2,0,1,1.0,0.0,0.0,0.0,0.0
3432,44,731364,945600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3438,26,678156,880200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3452,42,544188,811980,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3453,44,824028,936000,4,2,0,1,1.0,0.0,0.0,0.0,0.0
3454,34,636936,915720,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3457,25,786228,948000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3465,37,771216,905256,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3469,31,648936,826308,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3475,30,672156,810336,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3476,31,603636,790104,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3478,32,516588,786432,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3479,35,600372,825480,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3491,33,784584,924000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3492,32,434028,790860,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3499,46,550140,781812,5,4,0,1,1.0,0.0,0.0,0.0,0.0
3502,29,603636,740640,4,3,0,1,1.0,0.0,0.0,0.0,0.0
3510,31,849804,1063140,3,3,0,1,1.0,0.0,0.0,0.0,0.0
3511,32,574788,852000,4,4,0,1,1.0,0.0,0.0,0.0,0.0
3520,27,727356,883776,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3523,39,790584,900192,3,2,0,1,1.0,0.0,0.0,0.0,0.0
3530,37,701364,834000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3531,48,711108,872760,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3534,45,639636,846120,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3535,47,665868,892020,3,0,0,1,1.0,0.0,0.0,0.0,0.0
3538,31,425268,706920,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3541,30,687756,780648,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3545,42,632220,753624,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3547,37,566388,741600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3550,33,807228,925056,4,3,0,1,1.0,0.0,0.0,0.0,0.0
3551,47,617136,950400,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3561,23,701076,924000,4,3,0,1,1.0,0.0,0.0,0.0,0.0
3564,34,666156,847944,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3565,26,600936,767796,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3567,30,600036,762684,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3578,46,767364,870288,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3583,42,523404,696900,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3584,33,586188,708600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3596,25,662556,763308,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3597,45,778584,938160,4,4,0,1,1.0,0.0,0.0,0.0,0.0
3602,38,574188,768612,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3603,45,579396,723600,4,0,0,1,1.0,0.0,0.0,0.0,0.0
3604,29,643236,822540,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3605,38,606036,816000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3607,30,715356,924720,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3609,33,631104,775104,3,0,0,1,1.0,0.0,0.0,0.0,0.0
3615,45,705756,817596,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3616,44,762576,885000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3637,43,778584,951576,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3641,25,675108,824712,3,0,0,1,1.0,0.0,0.0,0.0,0.0
3642,38,675108,836316,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3643,28,857400,1043124,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3645,41,663600,812616,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3652,28,675108,913740,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3654,33,597636,824520,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3665,43,586740,762960,5,0,0,1,1.0,0.0,0.0,0.0,0.0
3666,24,630936,769452,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3673,25,725436,922848,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3677,47,746556,977352,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3679,33,673908,840312,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3684,30,849804,960504,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3694,49,614676,769572,6,3,0,1,1.0,0.0,0.0,0.0,0.0
3696,29,678156,814212,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3698,42,760164,870192,3,2,0,1,1.0,0.0,0.0,0.0,0.0
3716,25,592188,822240,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3717,40,746964,1062000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3727,50,508728,737160,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3728,31,483600,900468,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3731,38,706956,803580,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3739,34,705108,821040,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3743,28,684000,950580,7,4,0,1,1.0,0.0,0.0,0.0,0.0
3751,33,687108,1068300,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3755,38,750156,855816,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3756,28,568740,704664,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3759,48,558588,727140,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3764,39,696156,807612,6,4,0,1,1.0,0.0,0.0,0.0,0.0
3768,30,627636,777984,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3776,47,545964,749316,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3778,28,520728,715200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3779,41,666156,769740,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3782,29,408468,840864,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3786,38,610536,800400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3791,38,734556,830724,5,0,0,1,1.0,0.0,0.0,0.0,0.0
3793,26,686556,846936,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3799,39,712956,842244,4,0,0,1,1.0,0.0,0.0,0.0,0.0
3802,28,756744,948288,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3807,30,746556,841200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3810,37,672000,851976,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3813,34,779568,939456,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3820,35,613536,734820,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3821,44,638436,776508,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3827,29,538188,687588,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3830,28,657108,984780,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3832,36,693108,942060,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3833,29,636936,870000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3836,34,544188,783696,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3842,31,653196,805488,3,2,0,1,1.0,0.0,0.0,0.0,0.0
3845,34,639636,828924,4,3,0,1,1.0,0.0,0.0,0.0,0.0
3846,26,661188,1005936,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3849,30,600936,694056,4,3,0,1,1.0,0.0,0.0,0.0,0.0
3853,47,546540,633660,5,2,0,1,1.0,0.0,0.0,0.0,0.0
3854,47,534108,703620,7,5,0,1,1.0,0.0,0.0,0.0,0.0
3856,50,711108,855996,5,3,0,1,1.0,0.0,0.0,0.0,0.0
3857,33,600936,791700,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3859,45,865476,1008000,4,0,0,1,1.0,0.0,0.0,0.0,0.0
3861,44,703908,800988,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3865,34,657108,769548,7,2,0,1,1.0,0.0,0.0,0.0,0.0
3868,28,584436,807840,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3870,28,847476,1086696,3,3,0,1,1.0,0.0,0.0,0.0,0.0
3887,27,654984,865380,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3889,27,520728,715884,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3899,47,624936,813600,5,4,0,1,1.0,0.0,0.0,0.0,0.0
3900,24,600936,840000,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3905,36,547740,844656,3,3,0,1,1.0,0.0,0.0,0.0,0.0
3929,25,645636,739356,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3937,29,627636,725688,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3938,25,792984,1017096,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3942,44,645600,773676,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3944,28,591636,780072,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3952,26,818028,1051200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3959,37,606036,913200,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3962,31,654156,787680,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3965,29,802584,983640,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3969,46,663108,813600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3973,40,671592,843468,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3975,49,702156,930228,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3980,41,671508,772572,5,2,0,1,1.0,0.0,0.0,0.0,0.0
3984,36,687108,800700,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3985,33,647748,783048,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3991,39,673356,818340,6,4,0,1,1.0,0.0,0.0,0.0,0.0
3993,35,731556,958068,6,5,0,1,1.0,0.0,0.0,0.0,0.0
4003,43,607236,918912,4,0,0,1,1.0,0.0,0.0,0.0,0.0
4012,43,615636,843768,2,2,0,1,1.0,0.0,0.0,0.0,0.0
4014,40,512328,732000,4,3,0,1,1.0,0.0,0.0,0.0,0.0
4015,31,561552,757800,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4017,36,593736,743280,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4019,45,617136,766752,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4024,39,538188,739428,2,2,0,1,1.0,0.0,0.0,0.0,0.0
4030,49,606936,727044,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4033,44,559740,729792,2,0,0,1,1.0,0.0,0.0,0.0,0.0
4034,41,721764,819600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4036,30,625716,754536,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4038,34,615336,769344,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4039,24,461256,906000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
4041,39,476328,620400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4045,32,540216,661416,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4049,46,681756,1013016,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4050,26,789228,1020624,2,2,0,1,1.0,0.0,0.0,0.0,0.0
4062,31,538188,925872,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4063,26,867804,1045200,2,2,0,1,1.0,0.0,0.0,0.0,0.0
4065,34,703128,863232,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4066,48,674400,842412,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4067,27,732564,894000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4073,43,416268,936000,2,0,0,1,1.0,0.0,0.0,0.0,0.0
4074,38,682800,807120,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4076,26,532728,854400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4077,32,719364,1083084,2,0,0,1,1.0,0.0,0.0,0.0,0.0
4079,26,529428,776700,4,2,0,1,1.0,0.0,0.0,0.0,0.0
4080,34,470532,911208,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4081,30,699108,837864,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4082,34,532728,725352,7,2,0,1,1.0,0.0,0.0,0.0,0.0
4093,33,639636,871284,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4098,36,622836,847800,2,0,0,1,1.0,0.0,0.0,0.0,0.0
4099,27,825384,1022292,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4100,31,377808,826920,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4102,23,636000,846768,2,2,0,1,1.0,0.0,0.0,0.0,0.0
4104,27,553980,673392,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4110,49,770028,924828,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4122,42,627636,921708,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4125,27,716964,876972,3,3,0,1,1.0,0.0,0.0,0.0,0.0
4126,23,600000,805140,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4128,41,577740,771840,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4130,32,626556,866256,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4136,25,675156,840624,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4139,47,699108,838452,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4146,37,597936,825084,5,4,0,1,1.0,0.0,0.0,0.0,0.0
4155,45,631848,948528,7,3,0,1,1.0,0.0,0.0,0.0,0.0
4162,35,830028,937128,2,2,0,1,1.0,0.0,0.0,0.0,0.0
4174,26,788028,903756,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4175,25,544428,668400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4178,27,568188,795924,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4183,35,767364,921528,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4186,36,651108,800868,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4188,31,746556,841200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4189,40,534588,762000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
4190,40,592836,792000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4191,46,633636,933000,3,2,0,1,1.0,0.0,0.0,0.0,0.0
4194,48,727764,936000,6,0,0,1,1.0,0.0,0.0,0.0,0.0
4195,44,637236,818400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4197,41,795384,905640,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4200,43,642708,834000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4205,44,606036,702048,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4206,27,606216,793836,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4207,36,738876,817596,3,0,0,1,1.0,0.0,0.0,0.0,0.0
4212,36,707364,833580,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4214,42,736164,893100,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4226,48,699108,897540,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4227,49,535188,787320,4,3,0,1,1.0,0.0,0.0,0.0,0.0
4228,38,778428,887388,2,2,0,1,1.0,0.0,0.0,0.0,0.0
4229,30,627636,765876,2,0,0,1,1.0,0.0,0.0,0.0,0.0
4231,45,592188,760800,2,0,0,1,1.0,0.0,0.0,0.0,0.0
4234,47,696156,850620,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4235,43,713364,916476,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4236,39,639636,918000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4237,35,594636,730764,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4244,28,708156,847116,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4245,33,640836,847692,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4252,33,690156,864000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4258,33,713364,987780,3,3,0,1,1.0,0.0,0.0,0.0,0.0
4264,31,409308,759612,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4265,47,660156,836904,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4266,26,568188,937272,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4268,27,657108,800580,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4272,37,849804,960000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4273,35,530460,706140,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4284,29,648936,777096,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4289,23,675108,880308,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4291,29,651636,893760,2,2,0,1,1.0,0.0,0.0,0.0,0.0
4295,46,844284,973356,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4300,45,500328,764796,5,4,0,1,1.0,0.0,0.0,0.0,0.0
4305,42,599736,714228,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4309,30,696156,833580,4,3,0,1,1.0,0.0,0.0,0.0,0.0
4310,30,605496,823200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4316,32,570816,928104,2,0,0,1,1.0,0.0,0.0,0.0,0.0
4320,49,721644,837276,4,4,0,1,1.0,0.0,0.0,0.0,0.0
4326,46,838284,1016916,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4328,24,657456,798156,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4330,39,770556,1023600,6,4,0,1,1.0,0.0,0.0,0.0,0.0
4339,32,740964,887112,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4340,33,668556,812820,7,5,0,1,1.0,0.0,0.0,0.0,0.0
4341,30,530340,753600,3,2,0,1,1.0,0.0,0.0,0.0,0.0
4342,48,493608,950148,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4348,37,748164,864384,5,3,0,1,1.0,0.0,0.0,0.0,0.0
4354,34,582936,716244,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4356,43,636936,802776,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4358,39,496728,866472,3,2,0,1,1.0,0.0,0.0,0.0,0.0
4371,26,605316,824124,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4387,26,658308,897084,2,0,0,1,1.0,0.0,0.0,0.0,0.0
4390,46,654228,820776,3,2,0,1,1.0,0.0,0.0,0.0,0.0
4391,33,568188,837588,3,3,0,1,1.0,0.0,0.0,0.0,0.0
4392,48,867804,1046400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4398,48,691560,841656,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4404,25,719364,889848,4,2,0,1,1.0,0.0,0.0,0.0,0.0
4406,36,794856,1041048,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4407,32,580188,849600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4408,26,571740,703800,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4420,49,673908,816960,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4423,25,565788,691428,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4426,29,766584,925344,2,2,0,1,1.0,0.0,0.0,0.0,0.0
4429,34,731472,876000,5,3,0,1,1.0,0.0,0.0,0.0,0.0
4430,37,654108,816420,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4431,26,584136,868200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4434,47,846204,924564,5,0,0,1,1.0,0.0,0.0,0.0,0.0
4435,33,767364,1028736,2,0,0,1,1.0,0.0,0.0,0.0,0.0
4437,36,663108,817488,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4439,32,657108,840324,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4440,35,704556,930216,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4443,26,490728,817092,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4445,31,781584,1098192,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4446,47,632796,788448,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4447,26,758556,1044108,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4450,33,609636,858672,5,4,0,1,1.0,0.0,0.0,0.0,0.0
4453,36,687108,821580,3,2,0,1,1.0,0.0,0.0,0.0,0.0
4455,35,710556,872328,4,4,0,1,1.0,0.0,0.0,0.0,0.0
4463,25,697956,905976,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4464,25,644436,818784,2,0,0,1,1.0,0.0,0.0,0.0,0.0
4465,26,568188,742908,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4467,33,731400,975540,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4468,47,654156,774360,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4469,25,740556,954972,3,2,0,1,1.0,0.0,0.0,0.0,0.0
4472,27,766356,977892,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4475,37,521328,737688,0,0,0,1,1.0,0.0,0.0,0.0,0.0
4480,28,677508,903840,0,0,0,1,1.0,0.0,0.0,0.0,0.0
